Monolocale via Agostino Bertani, Roma	Roma	260.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/monolocale-via-agostino-bertani-roma/87848633	Nel cuore di Trastevere, alle pendici del Gianicolo a pochi passi da Piazza San Cosimato, UniCredit Subito Casa propone un monolocale di circa 34 mq. con soffitti alti 3,20 mt.
 
 L'offerta è molto interessante in virtù della sua ubicazione e si presta oltre che per residenza privata anche per un utilizzo a casa vacanze o similare.
 
 Il prezzo di richiesta può essere rivisitato in funzione di una trattativa concreta.
 
 Per valutare la proposta commerciale personalizzata sulle vostre...
