Bilocale via Bartolomeo Podestà, Roma	Roma	218.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/bilocale-via-bartolomeo-podesta-roma/87838336	Trionafale Ottavia in palazzina in cortina piano alto panoramico silenzioso appartamento composto da , ingresso , soggiorno, una camera , cucina abitabile , bagno ed ampio balcone.
 La proprietà si completa di una cantina
