Bilocale via Domenico Morichini 32, Roma	Roma	240.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/bilocale-via-domenico-morichini-32-roma/87845929	Rif: Z434H12PR141.6 - ASTA *IMMOBILASTE ITALIA * Assistenza Legale, Tecnica, Finanziaria e Commerciale propone: Piazza delle Provincie, via Domenico Morichini 32, angolo viale Ippocrate, appartamento al piano quinto, 72 mq, ingresso, soggiorno, corridoio, cucina abitabile, bagno, ripostiglio e camera matrimoniale, oltre a 2 balconcini. Possibilità di ricavare la seconda camera. Sufficienti le condizioni di manutenzione.
 Contattateci e * IMMOBILASTE ITALIA * fisserà un appuntamento per farvi...
