Box/Garage/Posto auto situato a Roma di 16 mq - Rif ITI 048-AA1817	Roma	8.800 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/box-garage-posto-auto-situato-a-roma-di-16-mq-rif-iti-048/87834468	Codice ITI 048: Proponiamo in vendita zona Acilia adiacente Via di Macchia Saponara, in centro commerciale, Posto Auto Coperto di circa Mq 16 in garage con rampa di accesso e rampa di uscita con cancelli elettrici. L''istituto torinese immobiliare mette a vostra disposizione esperti nel settore per valutazioni gratuite e senza impegno oltre ad un portafoglio di più di 1000 immobili per info e/o appuntamento contattare il tel. 320/6812822
Classe energetica:NA - Non Applicabile
Epi:N/D
