Appartamento 95mq San Giovanni, Villa Fiorelli, Re di Roma	San Giovanni / Appio Latino / Ardeatino	545.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-san-giovanni-appio-latino-ardeatino/appartamento-95mq-san-giovanni-villa-fiorelli-re-di-roma/87413043	San Giovanni, Villa Fiorelli/Piazza Re di Roma, in prossimità della metro A e C, esclusivo terzo piano con doppia esposizione, in stabile anni 30' ristrutturato nel 2014, servito da ascensore, lâ€(TM)appartamento in ottimo stato di 95mq è composto da ingresso, corridoio, salotto, due camere matrimoniali, cucina abitabile, bagno completamente ristrutturato nel luglio 2015, balcone, completa la proprietà una comoda cantina.
No agenzie.
