Negozio in Vendita	Roma	2.000.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/negozio-in-vendita/87836815	Rif: foscolo - sli propone in zona piazza vittorio e precisamente in via foscolo,locale commerciale di 1000mq , da ristrutturare.
 possibile anche affitto ad euro 12.oooo mese.
