Torre angela appartamento 4 locali	Roma	135.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/torre-angela-appartamento-4-locali/87805366	TORRE ANGELA a pochi passi da tutti i servizi proponiamo in vendita ottimo appartamento situato al piano primo di una piccola palazzina, internamente dispone di Ingresso, Salone, Cucina separata abitabile, 2 ampie Camere matrimoniali, Bagno e 2 Balconi.
€ 135.000,00
OTTIMO USO INVESTIMENTO!
classe energ. G

Per maggiori informazioni contattare il n. 0620765578-0620766250

zone limimtrofe: Via casilia - Grotte Celoni - Torre Gaia - Metro c - Borghesiana - Vermicino - Finocchio 
