Trilocale via del Monte delle Capre, Roma	Roma	295.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/trilocale-via-del-monte-delle-capre-roma/87840466	Rif: T410B - TRULLO, Via del Monte delle Capre.
 In comprensorio privato con parco condominiale e piscina interna, proponiamo in palazzina in cortina di quattro piani la vendita di un appartamento posto al terzo piano composto da salone doppio, cucina abitabile, due camere, servizio con finestra, due balconi, terrazzo abitabile.
 Completano la proprietà una cantina ed un posto auto coperto.
 Classe Energetica: G. Rif.T410 € 295.000 tratt.
 Siamo a disposizione per fornirVi maggiori...
