Bilocali da ristrutturare	Tiburtino / Collatino	160.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-tiburtino-collatino/bilocali-da-ristrutturare/87825522	VIA CUPRA, a ridosso della nuova stazione Tiburtina, disponiamo di n. 2 appartamenti, al piano terra e al secondo, da ristrutturare. In piccola palazzina indipendente, due camere, cucina, bagno, disimpegno, corte condominiale. 
A partire da euro 160.000.
