Quadrilocale via indonesia, Roma	Roma	1.500.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/quadrilocale-via-indonesia-roma/87839640	Eur zona fungo Via birmania in contesto silenzioso e luminoso,proponiamo un appartamento in villa di 2 piani posto al piano terra completamente ristrutturato con finiture di pregio di 170 mq interni + 200 mq di giardino.L'appartamento è composta da:ingresso,ampio salone con vetrate,cucina abitabile, 3 camere,doppi servizi,climatizzato,ripostiglio e cantina.
 PER INFORMAZIONI WELCHOME IMMOBILIARE 0651607891 MARCO 3481191692
 Eur zona fungo Via birmania in contesto silenzioso e...
