Trilocale via Ferdinando Pinelli, Roma	Roma	550.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/trilocale-via-ferdinando-pinelli-roma/87883855	Rif: 2422 - BALDUINA ADIACENZE VIA FESTO AVIENO in palazzo in intonaco di 5 piani in buono stato con ascensore vi proponiamo un appartamento sito al piano terra di 120 mq composto da ampio ingresso salone doppio con 4 finestre due ampie camere matrimoniali cucina abitabile disimpegni ripostiglio due bagni due ampi giardini pavimentati di cui uno con patio e barbecue.
 Completa la proprietà una cantina.
 L'immobile ha una tripla esposizione molto tranquilla ed è ristrutturato.
 PREZZO : €...
