Attico vista mare vicino a roma	Roma	200.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/attico-vista-mare-vicino-a-roma/14886745	Attico passoscuro fiumicino finemente ristrutturato,esclusivamente con materiali italiani,sembra di avere il mare in casa, vedere foto,soggiorno con angolo cottura,due camere, terrazzo di 30 mq.
termoautonomo,camino, pareti in pietra, soffitti con travi a vista,cassaforte a muro.CLASSE G
