Trilocale via Pio VII, Roma	Roma	570.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/trilocale-via-pio-vii-roma/87882621	GREGORIO XIII - VIA PIO VII - Appartamento Affaccio nel verde, silenzioso, luminoso. Rifinito. Doppia esposizione. Composto da: ingresso, salone, due ampie camere da letto, cucina abitabile, doppi servizi, zona lavanderia. Terrazzo e Balcone. Aria condizionata. Impianti a norma. Spese condominiali euro 100 mensili compreso riscaldamento che è centralizzato. Euro 570.000 INTRATTABILI CAUSA TRASFERIMENTO.
 Per informazioni e appuntamenti contattare lo 06.5417973, saremo lieti di risponderVi....
