Quadrilocale via squarcina, Roma	Roma	549.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/quadrilocale-via-squarcina-roma/87882677	Rif: fonte meravigliosa via squarcina - Roma Fonte Meravigliosa, Via Squarcina, proponiamo in vendita appartamento al piano terzo con ascensore di circa 110 mq completamente ristrutturato con rifiniture di pregio composto da salone doppio, ampia cucina abitabile, disimpegno con armadi a muro, 2 camere matrimoniali di cui una con n.2 cabine armadio, doppi servizi di cui uno dotato di vasca idromassaggio jacuzzi, 2 balconi (uno verandato), terrazzino lato salone vivibile.
 L'appartamento e'...
