Monolocale largo BENITO JACOVITTI, Roma	Roma	173.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/monolocale-largo-benito-jacovitti-roma/87891203	Rif: T103B - TORRINO MEZZOCAMMINO, Largo Benito Jacovitti adiacente Viale G. Bonelli.
 Stabile di quattro piani, proponiamo luminoso e panoramico monolocale completamente ristrutturato composto da ampia zona giorno/zona notte, cucina a vista, servizio con finestra e due balconcini. Possibilità di creare una camera.
 Completano la proprietà una cantina ed un posto auto scoperto.
 La cucina viene lasciata arredata.
 Classe Energetica: B. Rif.T103 € 173.000 tratt.
 Siamo a disposizione per...
