Trilocale via Civitella d'agliano, Roma	Roma	315.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/trilocale-via-civitella-d-agliano-roma/87883821	Rif: 2271 - FLEMING ADIACENZE CIVITELLA D'AGLIANO in palazzina signorile di 4 piani con facciata in cortina vi proponiamo un appartamento di 90 mq sito al piano rialzato composto da ingresso saloncino due camere cucina bagno 2 balconi e un ampio terrazzo. L'appartamento ha un'esposizione esterna angolare luminosa ed è da ristrutturare. L'immobile è ubicato in una zona ben collegata con qualsiasi mezzo pubblico e ben fornita da diversi esercizi commerciali. 
 Prezzo di vendita proposto €...
