Appartamento zona Dragoncello 113 mq	Acilia / Axa / Casal Palocco	225.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-acilia-axa-casal-palocco/appartamento-zona-dragoncello-113-mq/47942438	Appartamento ( ottimo investimento ) in buone condizione, immerso nel verde, con servizi di portineria e cancello automatico, posto al piano terzo ( su un palazzo di 5 piani ) di 113 mq composto di ingresso, disimpegno, ampio salone, cucina abitabile, due camere da letto matrimoniali, due bagni, un balcone, un ampio terrazzo, inclusi nel prezzo due posti auto coperti.
N.B.Sono escluse tassativamente le agenzie immobiliari, solo privati .
