Trilocale via Marco Vincenzo Coronelli, Roma	Roma	258.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/trilocale-via-marco-vincenzo-coronelli-roma/87838923	Rif: C4 - Via Vincenzo Coronelli vicinanze Piazza dei Condottieri proponiamo un immobile di 100 Mq circa molto silenzioso e luminoso fronte asilo delle suore, composto da: ingresso molto ampio, salone, due camere, cucina abitabile, servizio, ripostiglio, balcone. 85 metri effettivi calpestabili. 
 Classe energetica g epi 175 kwmqa. L'immobile è da ristrutturare e ha diverse possibilità di ottimizzazione degli spazi.
 
 Ogni agenzia ha un proprio titolare ed è autonoma. Le presenti...
