Bilocale via Magenta, Roma	Roma	255.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/bilocale-via-magenta-roma/87883847	Rif: 2419 - CENTRO STORICO adiacenze Piazza dell'Indipendenza,in palazzina d'epoca in buono stato con facciata in intonaco vi proponiamo un grazioso appartamento sito al terzo piano di 50 mq, composto da: ingresso salone camera cucina bagno con doccia ed un balconcino. L'immobile ha un'esposizione interna luminosa e molto tranquilla. Ottimo come investimento, attualmente vi è un B&B ben avviato.
 La zona in cui è ubicato l'immobile è ben collegata con i mezzi pubblici e ben servita da...
