Trilocale via Flavio Stilicone, Roma	Roma	178.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/trilocale-via-flavio-stilicone-roma/87838904	Rif: Re5 - In zona Don Bosco vicino fermata metro A Lucio Sestio, precisamente in via Flavio Stilicone, proponiamo in vendita un trilocale ristrutturato composto da ingresso, soggiorno, cucina abitabile, due camere, servizio e ripostiglio. L'appartamento si trova in uno stabile con servizio di portineria. Classe energetica G epi 175 kwmqa. La nostra agenzia si trova a via Lucio Papirio 107 (di fronte l'ufficio Postale), per appuntamenti contattate il: 06-71072371.
 
 Ogni agenzia ha un proprio...
