Trilocale via ermanno ferrero, Roma	Roma	227.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/trilocale-via-ermanno-ferrero-roma/87837397	Rif: n/333 - ostia antica bagnoletto via ermanno ferrero in zona ottimamente servita e ben collegata a due passi da negozi, scuole, servizi, fermata autobus, centri sportivi, farmacie, proponiamo appartamento di recente costruzione rifinito posto al piano rialzato composto da soggiorno 2 camere angolo cottura servizio balcone patio giardino 150mq e box di 25 mq a.p.e."g" euro 227.000 rif.n/333
 valutazione gratuita del vostro immobile, risoluzione di tutte le problematiche relative alla...
