Trilocale viale Giorgio Morandi, Roma	Roma	241.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/trilocale-viale-giorgio-morandi-roma/87883859	Rif: 2430 - TOR SAPIENZA adiacenza Vle Giorgio De Chirico in palazzo in cortina di sette piani con ascensore in buono stato vi proponiamo un appartamento sito al quinto piano di 90 mq composto da ingresso ampio salone doppio due camere cucina a vista doppi servizi ciechi.
 Completano la proprietà una cantina ed un posto auto coperto. 
 La zona in cui è ubicato l 'immobile è ben servita da mezzi di trasporto. 
 Prezzo di vendita proposto: € 241.000
 Classe energetica di appartenenza: G.
