Torrino Mezzocammino	Eur / Portuense / Magliana	420.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-eur-portuense-magliana/torrino-mezzocammino/83855451	Torrino Mezzocammino.Nella zona più alta e servita del consorzio, in nuova costruzione vendesi ultimo piano panoramico bilivello mq 90 circa. Climatizzato e Teleriscaldamento. Scala in muratura rivestita in granito. 
-Primo livello: ampio soggiorno con angolo cottura, più vano pluriuso già predisposto per eventuale cucina, camera da letto e bagno. 
-Secondo livello: due ampi locali mansardati con soffitto fino a 2.30 mt e bagno a livello. 
Terrazzo panoramico. Esposizione sud/sud-ovest.
Box...
