Appartamento via GIANPAOLO DELLA CHIESA, Roma	Roma	130.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/appartamento-via-gianpaolo-della-chiesa-roma/87884528	Monteverdevecchio, disponiamo di un'ottima opportunita' e piu' precisamente di un appartamento ubicato in via gianpaolo della chiesa, in palazzina d'epoca, posto al secondo piano, composto da un ingresso, un'ampia camera, cucina e bagno. l'appartamento e' luminoso, silenzioso, a pochi passi da via fonteiana strada ben servita da negozi commerciali e ben collegata da mezzi pubblici. 
 il prezzo e' di euro 130.000,00.
