Affittacamere - bed and breakfast	Trastevere / Testaccio / Gregorio VII	460.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-trastevere-testaccio-gregorio-vii/affittacamere-bed-and-breakfast/87874587	Vendesi affittacamere situato nella zona centrale di Trastevere, vendita causa trasferimento all'estero, 5 camere, salone colazioni, camera guardiano notturno, video sorveglianza ,garage, cantina, ripostiglio, armadi a muro.Ottimo stato. 

Convenzioni Nazionali,incluso cessione ramo d'azienda ed licenza con somministrazione cibi e bevande, cedesi l'intera proprietà ed attività, compreso arredamento e avviamento. 

sito web : caligolaresort 460.000 + 460.000 mutuo già in essere. 

Per...
