Villetta indipendente con giardino	Roma	1.000.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/villetta-indipendente-con-giardino/87862344	Villetta indipendente di 3 piani (2 + seminterrato ampio) con giardino privato di 3.000 mq edificabile. 


