Bilocale ad.te via val furva	Montesacro / Talenti / Prati Fiscali	249.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-montesacro-talenti-prati-fiscali/bilocale-ad-te-via-val-furva/87846039	Appartamento composto da:

ingresso, soggiorno, cucina abitabile, camera matrimoniale, bagno, ripostiglio e balcone.

ben collegato dai mezzi pubblici!

