Negozio in Vendita	Roma	110.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/negozio-in-vendita/87883831	Rif: incarico 2348 - CASILINA adiacenze Via Tor dè Schiavi proponiamo un locale fronte strada con due vetrine di 50 mq accatastato C/1 unico ambiente con servizio e ripostiglio. La zona in cui si trova il negozio è ottimamente collegata con i mezzi pubblici ed è di alto passaggio sia pedonale sia di automobili. Prezzo di vendita proposto € 110.000. 
 Classe energetica di appartenenza: G.
