Quadrilocale via di torre Spaccata, Roma	Roma	179.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/quadrilocale-via-di-torre-spaccata-roma/87883843	Rif: 2402 - CINECITTA' TORRE SPACCATA in palazzina con facciata in intonaco di quattro piani in buono stato , proponiamo un appartamento sito al I piano 135 mq, in ottimo stato, composto da ingresso salone 4 camere cucina abitabile doppi servizi. Completano la proprietà una cantina e posto auto scoperto. L'immobile ha esposizioni esterne ed è in buono stato.
 Prezzo di vendita € 179.000.
 Classe energetica di appartenenza : G.
