Trilocale via dello scalo di san lorenzo, Roma	Roma	339.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/trilocale-via-dello-scalo-di-san-lorenzo-roma/87883861	Rif: 2429 - SAN LORENZO adiacenza Largo E. Talamo in palazzo in intonaco in medio stato vi proponiamo un appartamento al secondo piano senza ascensore di 90 mq composto da ampio ingresso tre camere matrimoniali cucina abitabile bagno un terrazzo di 10 mq ed una piccola cantina.
 La zona in cui è ubicato l'appartamento è fornita da diversi mezzi pubblici.
 Il prezzo proposto è di € 339.000
 Classe energetica di appartenenza G.
