Bed & Breakfast in Vendita	Roma	260.000 €	http://www.kijiji.it/annunci/vendita/roma-annunci-roma/bed-breakfast-in-vendita/87885310	Ubicata sulla via principale dell'elegante quartiere Prati, a pochi passi dalla Città del Vaticano e dalla Basilica di San Pietro, al terzo piano di un elegante palazzo, proponiamo in vendita attività di affittacamere composta da sei camere e sei bagni, con contratto di affitto 9+9. La confortevole e moderna struttura propone la connessione WiFi e la climatizzazione di tutti gli ambienti. 
 La struttura è situata in una delle zone migliori del centro storico di Roma, a pochi passi da...
